,Precio,Título,Combustible,Cambio,Potencia,Año,kilometraje,B
1715,18705,Ford Kuga 1.5 EcoBoost 120cv A-S-S 4x2 Trend,Gasolina,Manual,120,2019,80200,Gasolina
1716,15725,Renault Clio 2007,Gasolina,Manual,200,2007,107000,Gasolina
1717,2500,Renault Clio 2006,Diésel,Manual,85,2006,317000,Diésel
1718,2300,Renault Twingo 2014,Diésel,Manual,75,2014,300,Diésel
1719,1500,Renault Clio 2003 pegatina medioambiental,Gasolina,Manual,75,2003,200000,Gasolina
1720,6615,Dacia Sandero Ambiance Music 1.2 16v 75,Gasolina,Manual,75,2012,56502,Gasolina
1721,12850,Renault Captur 1.5 dCi 90cv ecoÂ² Intens Energy 5p S/S,Diésel,Manual,90,2015,72900,Diésel
1722,5000,Renault Megane 2009,Diésel,Manual,131,2009,275000,Diésel
1723,16500,Renault Talisman 2017,Diésel,Automático,160,2017,98000,Diésel
1724,2500,Renault 21 1987,Gasolina,Manual,120,1987,285500,Gasolina
1726,12850,Renault Captur 1.5 dCi 90cv ecoÂ² Intens Energy 5p S/S,Diésel,Manual,90,2015,72900,Diésel
1727,3000,Renault Megane 2007,Diésel,Manual,105,2007,240000,Diésel
1729,15590,Renault Scénic IV ZEN 1.5 DCI 110CV MT6 E6,Diésel,Manual,110,2017,124000,Diésel
1730,1500,Renault Laguna 2003,Diésel,Manual,110,2003,171000,Diésel
1731,13685,Renault Clio Limited TCe 66 kW (90 CV),Gasolina,Manual,90,2019,65129,Gasolina
1732,16590,Renault Talisman S.T. ZEN ENERGY DCI 118KW 160 CV TT EDC,Diésel,Automático,160,2017,139000,Diésel
1734,14500,Renault Megane 2017,Gasolina,Manual,132,2017,45000,Gasolina
1735,1999,Renault Scenic 2004,Gasolina,Manual,136,2004,163000,Gasolina
1736,16490,Renault Espace Initiale P. Energy dCi 160 Twin Tur. EDC,Diésel,Automático,160,2016,143524,Diésel
1737,2000,Renault Laguna 2004 diesel,Diésel,Manual,120,2004,360000,Diésel
1738,3875,Renault Kangoo 2010,Diésel,Manual,70,2010,257000,Diésel
1739,8500,Renault Clio 2016,Diésel,Manual,75,2016,132,Diésel
1740,20990,Renault Captur Zen Blue dCi 85kW (115CV) EDC,Diésel,Automático,115,2020,14788,Diésel
1741,20900,Renault Megane Sport Tourer GT Line Blue dCi 85 kW (115 CV) EDC,Diésel,Manual,115,2020,53924,Diésel
1742,8950,Renault Clio Sport Tourer 1.2 16v 75cv Expression 5p,Gasolina,Manual,75,2014,65500,Gasolina
1743,1600,Renault Clio 2,Diésel,Manual,80,2003,413000,Diésel
1744,8950,Renault Clio Sport Tourer 1.2 16v 75cv Expression 5p,Gasolina,Manual,75,2014,65500,Gasolina
1745,400,Renault Megane 1998 CON GOLPE.,Diésel,Manual,98,1998,200000,Diésel
1746,9290,Renault Clio Zen Energy TCe 66kW (90CV),Gasolina,Manual,90,2016,80351,Gasolina
1747,2000,Renault Megane 2003,Diésel,Manual,120,2003,177000,Diésel
1748,25289,Renault Scenic Zen Blue dCi 110 kW (150 CV) EDC,Diésel,Automático,150,2020,26101,Diésel
1749,25289,Renault Scenic Zen Blue dCi 110 kW (150 CV) EDC,Diésel,Automático,150,2020,26101,Diésel
1750,6400,Renault Master 2007,Diésel,Manual,120,2007,300000,Diésel
1751,1500,Renault Megane 2004,Diésel,Manual,120,2004,250000,Diésel
1752,3500,Renault Cupe 2007,Gasolina,Manual,110,2004,217128,Gasolina
1753,3750,Renault Grand Scenic 2005,Gasolina,Manual,136,2005,270000,Gasolina
1754,15390,Renault Clio Zen TCe 67 kW (91CV),Gasolina,Manual,90,2021,55029,Gasolina
1755,700,Renault Clio 1999,,Manual,75,1999,140000,
1756,2999,Renault Laguna 2003,Diésel,Manual,100,2003,130000,Diésel
1757,12990,Renault Megane Sp. Tou. Limited Energy dCi 110 S&S E6,Diésel,Manual,110,2016,135000,Diésel
1758,12990,Renault Megane Sp. Tou. Limited Energy dCi 110 S&S E6,Diésel,Manual,110,2016,135000,Diésel
1759,11990,Renault Scenic LIMITED Energy dCi 110 Euro 6,Diésel,Manual,110,2015,99982,Diésel
1760,11990,Renault Scenic LIMITED Energy dCi 110 Euro 6,Diésel,Manual,110,2015,99982,Diésel
1761,11990,Renault Scenic LIMITED Energy dCi 110 Euro 6,Diésel,Manual,110,2015,99982,Diésel
1762,11990,Renault Scenic LIMITED Energy dCi 110 Euro 6,Diésel,Manual,110,2015,99982,Diésel
1763,2300,Renault Laguna 2007,Diésel,Manual,110,2007,233000,Diésel
1764,10890,KIA Ceed,Diésel,Manual,90,2015,77125,Diésel
1765,14990,Renault Captur Zen TCe 66kW (90CV) -18,Gasolina,Manual,90,2019,36309,Gasolina
1766,11900,Renault Scénic BOSE EDITION 1.5 DCI 110 CV ENERGY ECO2,Diésel,Manual,110,2014,140000,Diésel
1767,18630,Renault Megane Limited TCe 103 kW (140 CV) GPF,Gasolina,Manual,140,2019,8017,Gasolina
1768,18630,Renault Megane Limited TCe 103 kW (140 CV) GPF,Gasolina,Manual,140,2019,8017,Gasolina
1769,9699,Renault Megane 1.5 dCi eco2 Dynamique Energy,Diésel,Manual,110,2013,109174,Diésel
1770,10880,Fiat 500 1.2 8v 69 CV Lounge,Gasolina,Manual,69,2015,34000,Gasolina
1771,4900,Renault Kangoo 2011,Diésel,Manual,68,2011,254600,Diésel
1772,10650,Renault Koleos 2.0 dCi 150cv Bose Edition 4x4 5p Aut.,Diésel,Automático,150,2012,174720,Diésel
1773,10650,Renault Koleos 2.0 dCi 150cv Bose Edition 4x4 5p Aut.,Diésel,Automático,150,2012,174720,Diésel
1775,5000,Renault Clio 2012,Gasolina,Manual,101,2012,130000,Gasolina
1776,3799,Renault Megane 2009,Diésel,Manual,105,2009,286000,Diésel
1778,11900,Renault Kangoo Furgon Profesional dCi 55 kW (75 CV),Diésel,Manual,75,2018,102880,Diésel
1779,11900,Renault Kangoo Furgon Profesional dCi 55 kW (75 CV),Diésel,Manual,75,2018,102880,Diésel
1780,11900,Renault Kangoo Furgon Profesional dCi 55 kW (75 CV),Diésel,Manual,75,2018,102880,Diésel
1781,11900,Renault Kangoo Furgon Profesional dCi 55 kW (75 CV),Diésel,Manual,75,2018,102880,Diésel
1782,11990,Renault Captur Zen Energy TCe 90 eco2,Gasolina,Manual,90,2016,70000,Gasolina
1783,7290,Renault Clio 2016,,Manual,75,2016,115000,
1784,2500,Renault Clio 2004,Gasolina,Manual,75,2004,111000,Gasolina
1786,15890,Renault Mégane GT Line Energy dCi 96kW (130CV),Diésel,Manual,130,2018,127563,Diésel
1787,11731,Renault Captur 1.5 DCI 110 5P,Diésel,Manual,110,2015,110000,Diésel
1789,18170,Renault Kadjar Zen Energy dCi 96 kW (130 CV),Diésel,Manual,130,2018,111502,Diésel
1790,1700,Renault Clio 2003,Diésel,Manual,65,2003,136000,Diésel
1791,9490,Renault Clio SPORT TOU. BUSINESS EN. DCI 55 KW 75 CV,Diésel,Manual,75,2017,118375,Diésel
1792,2999,Renault Grand Scenic 2006,Gasolina,Manual,136,2006,309000,Gasolina
1793,14690,Dacia Sandero Stepway Essential TCE 66kW (90CV) GLP-SS,Otros,Manual,89,2019,9200,Otros
1794,1300,Renault Laguna 2000,Diésel,Manual,110,2000,300000,Diésel
1795,20930,Renault Captur Zen TCe 74 kW (100 CV) GLP,Otros,Manual,100,2020,59453,Otros
1796,9990,Renault Twingo Zen SCe 70 Stop & Start,Gasolina,Manual,71,2018,61620,Gasolina
1797,4999,Renault Scenic 2010,Diésel,Manual,130,2010,255,Diésel
1798,20930,Renault Captur Zen TCe 74 kW (100 CV) GLP,Otros,Manual,100,2020,59453,Otros
1799,19990,Honda HR-V,Gasolina,Automático,131,2017,63125,Gasolina
1800,19500,Renault ZOE 2019,,Automático,109,2019,16500,Eléctrico
1801,13990,Renault Megane Estate Business Energy dCi 110 EDC,Diésel,Automático,110,2018,114051,Diésel
1802,13790,Renault Megane S.T. Business Blue dCi 85 kW (115CV) EDC - 5 P (2018),Diésel,Automático,115,2019,90591,Diésel
1803,9990,Renault Kangoo 1.5 DCI 55KW PROFESIONAL E6,Diésel,Manual,75,2018,118000,Diésel
1804,21400,Renault Kadjar Zen Energy dCi 81 kW (110 CV) EDC,Diésel,Automático,110,2018,46360,Diésel
1805,8500,Renault Kangoo 2018,Diésel,Manual,75,2018,101000,Diésel
1806,21400,Renault Kadjar Zen Energy dCi 81 kW (110 CV) EDC,Diésel,Automático,110,2018,46360,Diésel
1807,21400,Renault Kadjar Zen Energy dCi 81 kW (110 CV) EDC,Diésel,Automático,110,2018,46360,Diésel
1808,27933,Renault Grand Scenic Equilibre TCe 103 kW (140 CV),Gasolina,Manual,140,2022,14211,Gasolina
1809,21400,Renault Kadjar Zen Energy dCi 81 kW (110 CV) EDC,Diésel,Automático,110,2018,46360,Diésel
1810,4000,Renault Clio 2012,Diésel,Manual,75,2012,199380,Diésel
1811,15650,Renault Espace 1.6 dCi 130cv TECHO Energy 5p,Diésel,Manual,130,2016,147300,Diésel
1812,27933,Renault Grand Scenic Equilibre TCe 103 kW (140 CV),Gasolina,Manual,140,2022,14211,Gasolina
1813,20675,Volkswagen Passat Advance 2.0 TDI 110kW (150CV) Variant,Diésel,Manual,150,2017,77000,Diésel
1814,13780,Peugeot 208 1.2 PureTech 110cv S& SEAT6 Allure,Gasolina,Automático,110,2018,43500,Gasolina
1815,9840,Volkswagen Polo 1.2 TSI 90cv Advance,Gasolina,Manual,90,2013,86100,Gasolina
1816,13560,Peugeot 308 5p Style 1.2 PureTech 96KW (130CV) S&S,Gasolina,Manual,130,2017,92650,Gasolina
1817,12299,Dacia Lodgy Laureate dCi 79kW (107CV) 7Pl,Diésel,Manual,107,2017,116500,Diésel
1818,13920,Dacia Lodgy dCi 107cv 5Pl Stepway,Diésel,Manual,107,2018,120300,Diésel
1819,20681,Ford Kuga 2.0 TDCi 150cv 4x2 Trend+,Diésel,Automático,150,2019,65200,Diésel
1820,10490,Peugeot 208 1.2 PureTech 82cv Style,Gasolina,Manual,82,2016,63300,Gasolina
1821,18016,SEAT León 1.4 TSI 110kW (150CV) ACT St&Sp Style,Gasolina,Manual,150,2017,59700,Gasolina
1822,13423,Citroën C4 Cactus BlueHDi 73KW (100CV) Feel,Diésel,Manual,100,2015,45900,Diésel
1823,15990,Renault Scénic Intens Energy dCi 81kW (110CV) EDC,Diésel,Automático,110,2017,115204,Diésel
1824,15650,Renault Espace 1.6 dCi 130cv TECHO Energy 5p,Diésel,Manual,130,2016,147300,Diésel
1825,21880,Renault Captur 0.9 TCe 90cv Zen Energy,Gasolina,Manual,90,2022,6600,Gasolina
1826,7900,Renault Kangoo 2016,Diésel,Manual,110,2016,152000,Diésel
1827,17900,Renault Clio RS,Gasolina,Automático,200,2018,85200,Gasolina
1828,24990,Renault ZOE 2020,Eléctrico,Automático,108,2020,21000,Eléctrico
1829,7490,Renault Megane Limited dCi 110 eco2,Diésel,Manual,110,2014,166476,Diésel
1830,20490,Renault Express 1.5 Blue dCi 95cv Confort,Diésel,Manual,95,2021,29850,Diésel
1831,21620,Renault Megane Sport Tourer Zen Blue dCi 85 kW (115 CV),Diésel,Manual,115,2019,43036,Diésel
1832,14990,Renault Kadjar Business Energy dCi 81kW (110CV),Diésel,Automático,110,2018,102767,Diésel
1833,18490,Renault Kadjar Zen GPF TCe 103kW (140CV),Gasolina,Manual,140,2019,44900,Gasolina
1834,1300,Renault Megane 2001,Diésel,Manual,105,2001,310000,Diésel
1835,17602,Hyundai Tucson 1.7CRDi 85kW (115CV) BD TecnoSkySafe 4x2,Diésel,Manual,115,2016,120100,Diésel
1836,14890,Renault Kangoo Combi Profesional N1 Energy dCi 66kW (90CV),Diésel,Manual,90,2019,108857,Diésel
1837,12990,Renault Kangoo Profesional M1-AF Energy TCE 115 Euro 6,Gasolina,Manual,115,2016,125000,Gasolina
1838,14490,Renault Talisman Intens Energy dCi 96kW (130CV),Diésel,Manual,130,2017,83390,Diésel
1839,14990,Renault Kadjar Business Energy dCi 81kW (110CV),Diésel,Automático,110,2018,102767,Diésel
1840,12490,Renault Clio Zen Energy TCe 87kW (120CV),Gasolina,Manual,120,2017,64340,Gasolina
1841,1200,Renault Clio 2004,,Manual,98,2004,210000,
1842,22999,Renault Trafic 29 T FG 120 CV,Diésel,Manual,120,2017,60000,Diésel
1843,22999,Renault Trafic 29 T FG 120 CV,Diésel,Manual,120,2017,60000,Diésel
1844,1700,Renault Megane 2004,Diésel,Manual,120,2004,200000,Diésel
1845,12900,Renault Clio Business Energy dCi 55kW (75CV),Diésel,Manual,75,2018,55699,Diésel
1846,10990,Renault Clio Business Energy dCi 55kW (75CV),Diésel,Manual,75,2018,54845,Diésel
1848,15390,Renault Megane ZEN BLUE DCI 85 KW 115 CV,Diésel,Manual,115,2019,116000,Diésel
1849,12490,Renault Megane BUSINESS ENERGY DCI 81 KW 110 CV,Diésel,Manual,110,2018,88000,Diésel
1850,8990,Renault Megane Business Energy dCi 95 S&S Euro 6,Diésel,Manual,95,2015,107000,Diésel
1851,5000,Renault Megane 2006,Diésel,Manual,130,2006,140000,Diésel
1852,13990,Renault Kangoo Combi Profesional N1 Energy dCi 55kW (75CV),Diésel,Manual,75,2019,106737,Diésel
1853,14800,Renault Megane Business Energy dCi 81kW (110CV),Diésel,Manual,110,2018,91591,Diésel
1854,1900,Renault Scenic 2005 1.9 TDI 120CV,Diésel,Manual,120,2005,504675,Diésel
1855,3500,Renault Megane 2007,Diésel,Manual,130,2007,206000,Diésel
1856,11900,RENAULT Clio CLIO 1.5 dCi Energy Business 90,Diésel,Manual,90,2018,49990,Diésel
1857,11890,Renault Captur Life Energy dCi 66kW (90CV) eco2,Diésel,Manual,90,2017,112243,Diésel
1858,14490,Opel Insignia GS 1.6CDTi 136cv Selective,Diésel,Manual,136,2018,113000,Diésel
1859,16990,Renault Megane r26 F1 team.,Gasolina,Manual,230,2007,173000,Gasolina
1860,10250,Renault Clio 2017,Gasolina,Manual,75,2017,50000,Gasolina
1861,20000,Renault Master 2016 camion carrozado,Diésel,Manual,125,2016,219000,Diésel
1863,2200,Renault Scenic 2004,Diésel,Manual,120,2003,188000,Diésel
1864,12390,Renault Scénic Edition One Energy dCi 96kW (130CV),Diésel,Manual,130,2017,175000,Diésel
1865,14990,Renault Clio Zen TCe 74 kW (100CV),Gasolina,Manual,101,2020,38381,Gasolina
1866,18900,Renault Scénic 1.3 TCE ZEN 103KW 140 5P,Gasolina,Manual,140,2018,24000,Gasolina
1867,1100,Renault Master 2002,Diésel,Manual,90,2002,260000,Diésel
1868,14490,Renault Kangoo Combi dCi 90cv E6 Profesional M1-AF En,Diésel,Manual,90,2017,75350,Diésel
1870,10000,Renault Megane 2012,Diésel,Manual,130,2012,30600,Diésel
1871,15900,Renault Captur Zen dCi 66 kW (90 CV),Diésel,Manual,90,2019,50562,Diésel
1872,15900,Renault Captur Zen dCi 66 kW (90 CV),Diésel,Manual,90,2019,50562,Diésel
1873,15900,Renault Captur Zen dCi 66 kW (90 CV),Diésel,Manual,90,2019,50562,Diésel
1874,15900,Renault Captur Zen dCi 66 kW (90 CV),Diésel,Manual,90,2019,50562,Diésel
1875,21217,Renault Scenic Zen TCe 103 kW (140 CV) GPF,Gasolina,Manual,140,2019,27853,Gasolina
1876,32000,Renault Captur INITIALE PARIS,Eléctrico,Automático,159,2021,15000,Eléctrico
1877,15799,Renault Mégane 1.5 dCi 115cv Limited Energy,Diésel,Manual,115,2019,60950,Diésel
1878,21800,Renault Talisman S.T. Initiale Par. En. dCi 118kW TT EDC,Diésel,Automático,160,2017,107935,Diésel
1879,18500,Dacia Lodgy 2021,Diésel,Manual,115,2021,18000,Diésel
1880,21990,Renault Trafic COMBI 9 LARGO ENERGY DCI 70 KW 95 CV E6,Diésel,Manual,95,2018,120000,Diésel
1881,14990,Renault Clio Zen TCe 74 kW (100CV),Gasolina,Manual,101,2020,38381,Gasolina
1882,13990,Renault Captur Limited dCi 66kW (90CV),Diésel,Manual,90,2018,71154,Diésel
1883,54000,Volkswagen California Beach 2.0 TDI 150CV BMT 4Motion,Diésel,Manual,150,2018,32000,Diésel
1884,13990,Renault Captur Limited dCi 66kW (90CV),Diésel,Manual,90,2018,71154,Diésel
1885,26990,Renault Master 2014,Diésel,Manual,150,2014,50000,Diésel
1886,15190,Renault Talisman S.T. Limited Energy dCi 81kW (110CV),Diésel,Manual,110,2018,104000,Diésel
1887,2100,Renault Grand Scenic 2004,,Manual,120,2004,257000,
1888,2400,Renault Megane 2008,,Manual,110,2008,240000,
1890,18700,Renault Master 2018,Diésel,Manual,130,2018,110000,Diésel
1891,17990,Renault Trafic Furgón 29 L2H1 dCi 120 Euro 6,Diésel,Manual,120,2017,77000,Diésel
1892,12000,Renault ZOE 2013,Eléctrico,Automático,88,2013,129000,Eléctrico
1893,15000,Renault Clio Zen,Diésel,Manual,90,2018,70000,Diésel
1894,16433,Renault Captur Zen Energy dCi 81 kW (110 CV),Diésel,Manual,110,2018,83185,Diésel
1895,12990,Renault Kangoo Extrem M1-AF - S.E- dCi 90 Euro 6,Diésel,Manual,90,2015,106321,Diésel
1896,7480,Renault Twingo Intens Energy SCe 70 MY 2015,Gasolina,Manual,70,2015,75100,Gasolina
1897,16433,Renault Captur Zen Energy dCi 81 kW (110 CV),Diésel,Manual,110,2018,83185,Diésel
1898,3000,Renault Scenic 1.5 DCI 2005,Diésel,Manual,105,2005,203895,Diésel
1899,8900,Renault Clio Business Energy dCi 55 kW (75 CV),Diésel,Manual,75,2017,133529,Diésel
1900,12400,Renault Kangoo Furgon Profesional dCi 80 kW (110 CV),Diésel,Manual,110,2018,89689,Diésel
1901,8900,Renault Clio Business Energy dCi 55 kW (75 CV),Diésel,Manual,75,2017,133529,Diésel
1902,12400,Renault Kangoo Furgon Profesional dCi 80 kW (110 CV),Diésel,Manual,110,2018,89689,Diésel
1903,12600,Renault Captur Life Energy dCi 66 kW (90 CV),Diésel,Manual,90,2017,120733,Diésel
1904,18900,Renault Captur Intens Blue dCi 70 kW (95 CV),Diésel,Manual,95,2020,56143,Diésel
1905,8900,Renault Clio Business Energy dCi 55 kW (75 CV),Diésel,Manual,75,2017,133529,Diésel
1906,12400,Renault Kangoo Furgon Profesional dCi 80 kW (110 CV),Diésel,Manual,110,2018,89689,Diésel
1907,12600,Renault Captur Life Energy dCi 66 kW (90 CV),Diésel,Manual,90,2017,120733,Diésel
1908,18900,Renault Captur Intens Blue dCi 70 kW (95 CV),Diésel,Manual,95,2020,56143,Diésel
1909,12600,Renault Captur Life Energy dCi 66 kW (90 CV),Diésel,Manual,90,2017,120733,Diésel
1910,18900,Renault Captur Intens Blue dCi 70 kW (95 CV),Diésel,Manual,95,2020,56143,Diésel
1911,17890,Renault Trafic 27 L1H1 DCI 70 KW 95CV EURO 6,Diésel,Manual,95,2018,105000,Diésel
1912,8900,Renault Clio Business Energy dCi 55 kW (75 CV),Diésel,Manual,75,2017,133529,Diésel
1913,12400,Renault Kangoo Furgon Profesional dCi 80 kW (110 CV),Diésel,Manual,110,2018,89689,Diésel
1914,12600,Renault Captur Life Energy dCi 66 kW (90 CV),Diésel,Manual,90,2017,120733,Diésel
1915,18900,Renault Captur Intens Blue dCi 70 kW (95 CV),Diésel,Manual,95,2020,56143,Diésel
1916,16818,RENAULT Trafic Trafic 27 95CV L1H1 DCI,Diésel,Manual,95,2019,61879,Diésel
1917,1200,Renault Kangoo 2003,Diésel,Manual,65,2003,225499,Diésel
1918,20458,Renault Kadjar Zen Energy TCe 97 kW (130 CV) EDC,Gasolina,Automático,130,2018,78265,Gasolina
1919,44000,Volkswagen T-Roc R 2.0TSi 300CV 4Motion DSG,Gasolina,Automático,300,2020,31000,Gasolina
1920,5200,Renault Megane 2011,Diésel,Manual,110,2011,220000,Diésel
1921,13990,Renault Clio Zen Energy dCi 66kW (90CV),Diésel,Manual,90,2017,26000,Diésel
1922,8990,Renault Clio Limited Energy TCe 66kW (90CV),Gasolina,Manual,90,2016,92278,Gasolina
1923,1300,Renault Scenic 1999,Gasolina,Manual,95,1999,175000,Gasolina
1924,12990,Renault Kangoo Extrem M1-AF - S.E- dCi 90 Euro 6,Diésel,Manual,90,2015,106321,Diésel
1925,7480,Renault Twingo Intens Energy SCe 70 MY 2015,Gasolina,Manual,70,2015,75100,Gasolina
1926,10990,Renault Megane Bose TCe 130 EDC Euro 6,Gasolina,Automático,130,2015,88305,Gasolina
1927,19490,Renault Espace Zen Energy dCi 118kW (160CV) TT EDC,Diésel,Automático,160,2018,158697,Diésel
1928,10000,Grúa Renault,Diésel,,180,2003,657990,Diésel
1929,18099,Renault Grand Scénic Zen TCe 97kW (130CV),Gasolina,Manual,130,2017,76000,Gasolina
1930,27490,Renault Arkana RS Line TCe 103kW(140CV) EDC MicroH.-SS,,Automático,140,2021,19995,
1931,4500,Renault Megane 2010,Diésel,,105,2010,215000,Diésel
1932,14790,Renault Kangoo Combi Profesional N1 Energy dCi 55kW (75CV),Diésel,Manual,75,2019,110042,Diésel
1933,14490,Renault Kangoo Combi Profesional N1 Energy dCi 55kW (75CV),Diésel,Manual,75,2019,98323,Diésel
1934,14690,Renault Kangoo Combi Profesional N1 Energy dCi 55kW (75CV),Diésel,Manual,75,2019,89962,Diésel
1935,13990,Renault Kangoo Combi Profesional N1 Energy dCi 55kW (75CV),Diésel,Manual,75,2019,98173,Diésel
1936,12990,Renault Kangoo Combi Profesional N1 Energy dCi 55kW (75CV),Diésel,Manual,75,2019,121237,Diésel
1937,13690,Renault Kangoo Combi Profesional N1 Energy dCi 55kW (75CV),Diésel,Manual,75,2019,110657,Diésel
1938,10190,Renault Clio Zen Energy dCi 66kW (90CV),Diésel,Manual,90,2017,107000,Diésel
1939,13490,Renault Captur Intens Energy dCi 66kW (90CV) eco2,Diésel,Manual,90,2017,66541,Diésel
1940,32990,Renault Arkana Hibrido KM0.,Eléctrico,Automático,145,2022,12,Hybrid
1941,19900,Renault Talisman Zen Energy TCe 110 kW (150 CV) EDC,Gasolina,Automático,150,2018,49821,Gasolina
1942,19900,Renault Talisman Zen Energy TCe 110 kW (150 CV) EDC,Gasolina,Automático,150,2018,49821,Gasolina
1943,19900,Renault Talisman Zen Energy TCe 110 kW (150 CV) EDC,Gasolina,Automático,150,2018,49821,Gasolina
1944,19900,Renault Talisman Zen Energy TCe 110 kW (150 CV) EDC,Gasolina,Automático,150,2018,49821,Gasolina
1945,1600,Renault Megane 2004,,Manual,136,2004,350000,
1946,20500,Renault Grand Scenic dCi 160 Edition One EDC 7 Plazas 118 kW (160 CV),Diésel,Automático,160,2017,110169,Diésel
1947,7990,Renault Scénic 1.5dCi Dynamique 110,Diésel,Manual,110,2011,154931,Diésel
1948,19490,Renault Espace Zen Energy dCi 118kW (160CV) TT EDC,Diésel,Automático,160,2018,158697,Diésel
1949,20500,Renault Grand Scenic dCi 160 Edition One EDC 7 Plazas 118 kW (160 CV),Diésel,Automático,160,2017,110169,Diésel
1950,20500,Renault Grand Scenic dCi 160 Edition One EDC 7 Plazas 118 kW (160 CV),Diésel,Automático,160,2017,110169,Diésel
1951,20500,Renault Grand Scenic dCi 160 Edition One EDC 7 Plazas 118 kW (160 CV),Diésel,Automático,160,2017,110169,Diésel
1952,2000,Renault Megane 2006,Diésel,Manual,105,2006,250000,Diésel
1953,18990,Renault Megane GT Line TCe GPF 117 kW (160CV),Gasolina,Manual,160,2019,34000,Gasolina
1954,21990,BMW Serie 2 2016,Diésel,Automático,150,2016,84000,Diésel
1956,7990,Renault Clio Business Energy dCi 90 S&S eco2,Diésel,Manual,90,2015,130879,Diésel
1957,10190,Renault Clio Zen Energy dCi 66kW (90CV),Diésel,Manual,90,2017,107000,Diésel
1958,14990,Renault Megane Business Blue dCi 81 kW (115CV),Diésel,Manual,115,2019,72613,Diésel
1959,50,Renault Laguna 2010,,Manual,140,2010,220,
1960,2100,Renault Modus 2005,Diésel,Manual,85,2005,2000,Diésel
1961,16490,Renault Scénic Zen Energy dCi 96kW (130CV),Diésel,Manual,130,2017,69374,Diésel
1962,16490,Renault Scénic Zen Energy dCi 96kW (130CV),Diésel,Manual,130,2017,69374,Diésel
1964,7950,Renault Megane GTLine 1.5 dci 110cv 6v,Diésel,Manual,110,2014,142000,Diésel
1965,13490,Renault Kangoo Combi Profesional N1 Energy dCi 55kW (75CV),Diésel,Manual,75,2019,120331,Diésel
1966,8990,Renault Megane Sp. Tou. Limited Energy dCi 95 S&S E6,Diésel,Manual,95,2015,138630,Diésel
1967,12990,Renault Megane Coupe dCi 160 Dynamique 118 kW (160 CV),Diésel,Manual,160,2011,107344,Diésel
1968,12990,Renault Megane Coupe dCi 160 Dynamique 118 kW (160 CV),Diésel,Manual,160,2011,107344,Diésel
1969,8480,Renault Twingo Intens Energy SCe 52kW (70CV),Gasolina,Manual,70,2017,38690,Gasolina
1970,16990,Renault Scénic Zen Energy TCe 103 kW (140CV),Gasolina,Manual,140,2018,53349,Gasolina
1971,19990,Renault Megane Bose TCe 97kW (130CV) EDC,Gasolina,Automático,130,2017,31724,Gasolina
1972,10490,Renault Clio Limited Energy TCe 66kW (90CV),Gasolina,Manual,90,2017,97696,Gasolina
1973,3100,Renault Megane 2007,Diésel,Manual,130,2007,264376,Diésel
1974,13990,Renault Talisman S.T. Limited Energy dCi 96 kW (130CV),Diésel,Manual,130,2018,119700,Diésel
1975,14490,Renault Captur Zen Energy dCi 66kW (90CV) eco2,Diésel,Manual,90,2017,29990,Diésel
1976,2000,Renault Laguna 2007,Diésel,Manual,130,2007,214000,Diésel
1977,30950,Renault Arkana RS Line E-Tech Híbrido 107 kW (145 CV),Eléctrico,Automático,145,2021,50224,Hybrid
1978,6000,Renault Scenic Septiembre 2006,Diésel,Manual,105,2006,180500,Diésel
1979,18745,Renault Kadjar Zen Energy TCe 96 kW (130 CV),Gasolina,Manual,130,2016,60125,Gasolina
